TIMESTAMP,AmbTemp_Panel_C_Avg,Energy_Within_Last_Hour_kWh,WindDir_Panel_Ave_deg,WindDir_Panel_StdDev_deg,WindHeatStateID_Avg,WindSpeed_Panel_Ave_ms,WindSpeed_Panel_ms_Max,WindValid_Panel_Avg,Irradiance_Wm2_Avg_Avg,AirMass_Avg,AirTemp_C_Avg,AirPres_kPa_Avg,Declination_deg_Avg,Hail_hitssqrcm_Tot,Irradiance_Weather_Wm2_Avg,RelHumid_Avg,WindSpeed_Weather_Ave_ms,WindSpeed_Weather_ms_Max,WindValid_Weather_Avg,AmbTemp_Weather2_C_Avg,AmbVent_rpm_Avg,SnowDepth_cm_Avg,WindSpeed_Weather2_Ave_ms,WindSpeed_Weather2_ms_Max,WindDir_Weather2_Ave_deg,WindDir_Weather2_StdDev_deg
2015-01-01 00:00:00-05:00,-2.159,0.0,281.1,12.54,3.0,0.935,1.3,-1.0,0.05399999999999999,,-1.693,100.4017,-23.03,0.0,-0.553,35.13,2.008,2.6,-1.0,-1.918,4285.0,0.0,1.859,3.212,241.5,15.94
2015-01-01 01:00:00-05:00,-2.659,0.0,272.0,43.1,3.0,0.675,1.3,-1.0,0.056666666666666664,,-2.3,100.385,-23.02,0.0,-0.553,39.2,1.958,2.4,-1.0,-2.468,4284.0,0.0,1.662,2.581,229.5,20.87
2015-01-01 02:00:00-05:00,-3.189,0.0,312.6,20.5,3.0,0.902,1.3,-1.0,0.09600000000000002,,-3.0,100.35,-23.02,0.0,-0.549,42.09,1.982,2.8,-1.0,-3.172,4286.0,0.0,1.945,2.792,242.3,22.22
2015-01-01 03:00:00-05:00,-4.793,0.0,180.7,66.49,3.0,0.325,0.9,-1.0,0.17499999999999996,,-3.377,100.33,-23.02,0.0,-0.56,45.64,2.16,2.6,-1.0,-3.792,4293.0,0.0,3.222,4.13,210.6,7.71
2015-01-01 04:00:00-05:00,-4.915,0.0,327.0,49.87,3.0,0.338,0.8,-1.0,0.10266666666666668,,-3.7,100.28,-23.01,0.0,-0.547,51.73,1.532,2.3,-1.0,-3.915,4299.0,0.0,1.45,2.467,159.9,25.71
2015-01-01 05:00:00-05:00,-4.319,0.0,193.1,34.12,2.983,0.378,0.8,-1.0,0.09533333333333333,,-3.502,100.26,-23.01,0.0,-0.549,48.58,1.988,2.5,-1.0,-3.829,4296.0,0.0,1.861,2.715,188.0,10.12
2015-01-01 06:00:00-05:00,-5.02,0.0,68.63,36.64,3.0,0.368,1.0,-1.0,0.11499999999999999,,-3.865,100.31,-23.01,0.0,-0.544,49.4,0.793,1.2,-1.0,-3.652,4296.0,0.0,2.209,2.696,331.1,14.66
2015-01-01 07:00:00-05:00,-6.006,0.0,55.53,7.49,3.0,0.617,1.4,-1.0,0.15533333333333335,0.385,-3.907,100.2665,-23.0,0.0,-0.545,48.99,0.607,0.8,-1.0,-3.983,4303.0,0.0,1.0,1.53,317.3,15.56
2015-01-01 08:00:00-05:00,-5.52,0.0,158.8,32.53,3.0,0.165,0.6,-1.0,34.126666666666665,11.09,-3.8,100.31,-23.0,0.0,20.19,51.69,1.987,2.6,-1.0,-4.128,4303.0,0.0,2.13,2.964,193.8,4.811
2015-01-01 09:00:00-05:00,-2.529,4.0,227.4,20.37,3.0,2.16,3.1,-1.0,170.73333333333335,4.212,-2.822,100.399,-23.0,0.0,162.7,51.2,2.067,3.1,-1.0,-2.613,4291.0,0.0,1.971,3.691,206.0,36.04
2015-01-01 10:00:00-05:00,-0.109,25.0,263.5,26.05,2.0,1.807,2.6,-1.0,378.3999999999999,2.789,-0.672,100.3733,-22.99,0.0,304.0,47.42,2.377,4.7,-1.0,-0.128,4295.0,0.0,1.64,3.959,216.1,54.36
2015-01-01 11:00:00-05:00,2.301,35.0,227.5,23.29,2.333,2.85,4.6,-1.0,498.1666666666667,2.274,1.505,100.2765,-22.99,0.0,406.1,40.68,3.32,5.5,-1.0,2.283,4300.0,0.0,2.376,4.781,203.5,34.12
2015-01-01 12:00:00-05:00,3.878,41.0,244.7,21.55,2.0,3.448,5.8,-1.0,423.3666666666666,2.107,2.797,100.1028,-22.99,0.0,349.6,36.24,5.32,8.6,-1.0,3.275,4297.0,0.0,3.711,7.305,218.4,52.92
2015-01-01 13:00:00-05:00,5.013,42.0,199.5,23.8,2.0,3.322,4.7,-1.0,563.9666666666666,2.17,3.693,99.95833,-22.98,0.0,451.3,35.03,6.397,8.1,-1.0,4.269,4293.0,0.0,5.549,8.8,215.4,20.75
2015-01-01 14:00:00-05:00,5.75,38.0,260.7,37.8,2.0,2.843,5.0,-1.0,421.3333333333333,2.506,4.587,99.88,-22.98,0.0,342.2,33.1,4.477,6.5,-1.0,5.141,4306.0,0.0,2.126,6.12,227.9,78.82
2015-01-01 15:00:00-05:00,5.87,26.0,275.1,46.64,2.0,1.308,2.0,-1.0,228.29999999999998,3.4,4.903,99.83949,-22.97,0.0,175.0,34.45,4.583,7.3,-1.0,5.22,4313.0,0.0,3.572,8.01,208.7,48.3
2015-01-01 16:00:00-05:00,5.415,12.0,251.2,20.3,3.0,2.81,4.6,-1.0,97.86666666666666,6.439,4.9,99.84016,-22.97,0.0,79.4,35.25,3.645,6.6,-1.0,5.039,4322.0,0.0,3.608,7.134,194.9,14.94
2015-01-01 17:00:00-05:00,4.563,1.0,208.3,43.54,2.0,0.972,1.7,-1.0,2.8200000000000003,55.86,4.5,99.81966,-22.97,0.0,1.977,37.95,2.975,4.5,-1.0,4.363,4316.0,0.0,3.154,5.355,199.0,36.59
2015-01-01 18:00:00-05:00,3.285,0.0,265.7,39.18,2.667,0.662,1.5,-1.0,0.09733333333333333,,3.91,99.80999,-22.96,0.0,-0.467,38.86,3.37,4.6,-1.0,3.927,4322.0,0.0,2.792,4.916,190.1,11.66
2015-01-01 19:00:00-05:00,3.258,0.0,210.4,49.83,2.317,1.335,2.6,-1.0,0.09600000000000002,,3.5,99.80949,-22.96,0.0,-0.458,39.75,3.615,5.5,-1.0,3.342,4317.0,0.0,2.868,4.896,183.4,19.2
2015-01-01 20:00:00-05:00,2.994,0.0,286.9,42.75,3.0,0.893,1.9,-1.0,0.12333333333333334,,3.3,99.77916,-22.96,0.0,-0.458,41.65,3.44,4.7,-1.0,3.094,4332.0,0.0,2.889,4.705,188.0,17.68
2015-01-01 21:00:00-05:00,3.117,0.0,258.6,48.99,2.0,0.918,1.6,-1.0,0.103,,3.222,99.812,-22.95,0.0,-0.46,46.66,2.757,3.6,-1.0,2.926,4334.0,0.0,2.341,3.902,211.6,33.3
2015-01-01 22:00:00-05:00,3.113,0.0,261.1,21.87,3.0,1.215,1.9,-1.0,0.10033333333333334,,3.3,99.86733,-22.95,0.0,-0.458,47.68,4.145,5.8,-1.0,3.129,4345.0,0.0,2.99,6.293,230.8,43.85
2015-01-01 23:00:00-05:00,1.684,0.0,224.8,17.72,3.0,0.66,1.3,-1.0,0.13133333333333333,,2.2,99.93,-22.95,0.0,-0.458,48.9,1.488,1.8,-1.0,2.335,4342.0,0.0,1.649,2.391,327.2,16.15
2015-01-02 00:00:00-05:00,-0.164,0.0,201.8,31.34,2.0,0.25,0.5,-1.0,0.14900000000000002,,3.2,99.96349,-22.94,0.0,-0.458,47.5,1.402,2.4,-1.0,3.36,4342.0,0.0,1.575,2.659,269.9,12.41
2015-01-02 01:00:00-05:00,-0.658,0.0,114.8,18.09,3.0,0.613,0.8,-1.0,0.18466666666666667,,3.0,100.0,-22.94,0.0,-0.458,46.79,1.143,1.6,-1.0,2.688,4345.0,0.0,1.185,1.76,236.4,28.99
2015-01-02 02:00:00-05:00,0.949,0.0,238.3,27.8,2.0,0.402,0.7,-1.0,0.19433333333333333,,2.4,100.0342,-22.93,0.0,-0.456,44.39,2.082,2.7,-1.0,2.024,4329.0,0.0,2.275,3.539,252.1,17.41
2015-01-02 03:00:00-05:00,-1.086,0.0,164.7,20.99,3.0,0.6,0.8,-1.0,0.19333333333333333,,2.1,100.12,-22.93,0.0,-0.458,43.72,1.27,1.8,-1.0,2.013,4338.0,0.0,2.587,3.481,286.7,19.59
2015-01-02 04:00:00-05:00,1.607,0.0,277.3,29.05,2.15,0.922,1.5,-1.0,0.105,,2.648,100.1202,-22.93,0.0,-0.458,42.54,2.645,3.4,-1.0,2.529,4341.0,0.0,2.67,4.017,279.7,19.65
2015-01-02 05:00:00-05:00,1.472,0.0,283.0,8.65,3.0,0.962,1.3,-1.0,0.17500000000000002,,2.375,100.19,-22.92,0.0,-0.458,44.23,2.207,2.7,-1.0,2.187,4333.0,0.0,1.237,2.257,238.4,34.92
2015-01-02 06:00:00-05:00,2.175,0.0,267.0,12.54,2.333,1.552,2.1,-1.0,0.125,,2.4,100.26,-22.92,0.0,-0.458,44.84,2.84,3.8,-1.0,2.435,4322.0,0.0,3.284,4.227,317.9,11.08
2015-01-02 07:00:00-05:00,1.436,0.0,244.6,14.34,2.0,1.245,2.0,-1.0,0.18633333333333332,0.337,2.2,100.343,-22.92,0.0,-0.454,46.0,1.72,2.4,-1.0,2.011,4338.0,0.0,2.855,3.519,298.6,14.02
2015-01-02 08:00:00-05:00,1.876,0.0,281.8,24.35,2.983,1.767,3.1,-1.0,31.403333333333336,11.12,1.828,100.44,-22.91,0.0,31.45,48.82,3.01,4.3,-1.0,1.98,4310.0,0.0,2.888,4.265,325.8,17.14
2015-01-02 09:00:00-05:00,2.59,5.0,302.4,31.18,2.017,0.987,1.9,-1.0,121.0,4.211,2.5,100.5545,-22.91,0.0,119.6,48.46,2.398,3.1,-1.0,2.781,4336.0,0.0,2.338,3.539,297.0,14.78
2015-01-02 10:00:00-05:00,3.984,13.0,288.4,10.38,2.017,2.867,4.4,-1.0,233.13333333333335,2.785,3.6,100.6202,-22.91,0.0,220.3,46.51,3.16,4.7,-1.0,3.974,4308.0,0.0,3.503,5.394,343.3,27.92
2015-01-02 11:00:00-05:00,5.096,20.0,268.1,22.05,3.0,1.773,2.6,-1.0,270.93333333333334,2.269,4.37,100.64,-22.9,0.0,254.0,45.23,1.482,2.2,-1.0,4.963,4343.0,0.0,1.651,2.869,329.1,33.16
2015-01-02 12:00:00-05:00,5.984,26.0,296.4,36.17,2.0,1.105,1.9,-1.0,366.3333333333333,2.101,5.388,100.6048,-22.9,0.0,341.5,42.42,1.978,2.7,-1.0,6.03,4335.0,0.0,1.82,2.926,351.8,35.49
2015-01-02 13:00:00-05:00,6.831,22.0,250.8,18.88,2.0,1.773,3.1,-1.0,260.3,2.162,5.6,100.5705,-22.89,0.0,256.6,39.65,3.565,4.7,-1.0,6.148,4329.0,0.0,3.39,5.317,292.4,18.79
2015-01-02 14:00:00-05:00,7.328,21.0,243.9,14.0,2.483,1.447,2.0,-1.0,276.1333333333333,2.494,5.8,100.6155,-22.89,0.0,254.6,39.89,3.937,5.6,-1.0,6.564,4336.0,0.0,2.633,5.547,265.8,53.85
2015-01-02 15:00:00-05:00,6.781,13.0,251.2,22.41,2.983,2.6,4.7,-1.0,128.5,3.375,6.1,100.689,-22.89,0.0,131.5,39.36,3.812,5.5,-1.0,6.603,4336.0,0.0,4.711,7.402,283.0,30.41
2015-01-02 16:00:00-05:00,6.567,7.0,247.0,14.04,2.483,1.518,2.8,-1.0,69.12,6.345,6.045,100.72,-22.88,0.0,65.62,39.03,1.527,2.1,-1.0,6.265,4329.0,0.0,1.523,2.812,233.3,51.25
2015-01-02 17:00:00-05:00,5.524,1.0,277.3,13.24,2.0,1.085,1.5,-1.0,1.9976666666666667,52.69,5.5,100.7432,-22.88,0.0,1.073,40.27,2.002,2.2,-1.0,5.595,4329.0,0.0,1.566,2.448,234.5,20.46
2015-01-02 18:00:00-05:00,3.71,0.0,76.84,8.47,2.983,0.3,0.4,-1.0,0.06266666666666668,,5.11,100.8,-22.87,0.0,-0.459,42.79,1.245,1.5,-1.0,5.077,4312.0,0.0,1.708,2.161,198.9,5.46
2015-01-02 19:00:00-05:00,4.265,0.0,168.4,7.268,2.0,0.743,1.0,-1.0,0.09600000000000002,,4.942,100.9,-22.87,0.0,-0.462,42.01,1.418,1.7,-1.0,4.638,4327.0,0.0,2.591,2.85,208.0,3.92
2015-01-02 20:00:00-05:00,2.826,0.0,313.7,66.5,2.983,0.178,0.4,-1.0,0.162,,4.2,100.9683,-22.87,0.0,-0.461,44.64,0.685,0.9,-1.0,4.29,4338.0,0.0,0.85,1.511,354.7,14.03
2015-01-02 21:00:00-05:00,2.163,0.0,49.73,73.7,3.0,0.34,0.9,-1.0,0.12766666666666668,,4.1,100.9902,-22.86,0.0,-0.466,44.45,1.625,1.9,-1.0,3.873,4333.0,0.0,1.408,2.2,1.409,14.97
2015-01-02 22:00:00-05:00,2.744,0.0,135.4,14.83,2.15,0.982,1.3,-1.0,0.10200000000000002,,3.2,101.0,-22.86,0.0,-0.471,48.44,1.775,2.2,-1.0,2.737,4331.0,0.0,2.464,3.06,21.4,8.55
2015-01-02 23:00:00-05:00,0.792,0.0,148.8,6.233,2.0,0.517,0.6,-1.0,0.136,,2.93,101.0497,-22.85,0.0,-0.465,49.25,0.385,0.6,-1.0,2.172,4317.0,0.0,1.594,1.894,69.67,43.08
2015-01-03 00:00:00-05:00,0.04,0.0,132.3,13.56,2.0,0.653,0.9,-1.0,0.1396666666666667,,2.093,101.043,-22.85,0.0,-0.472,53.5,1.542,1.9,-1.0,0.693,4324.0,0.0,1.507,2.18,33.54,4.917
2015-01-03 01:00:00-05:00,-1.115,0.0,90.2,10.62,2.85,0.318,0.4,-1.0,0.19299999999999998,,1.86,101.0623,-22.85,0.0,-0.472,52.29,1.677,1.9,-1.0,1.617,4321.0,0.0,1.455,1.932,48.31,6.789
2015-01-03 02:00:00-05:00,-0.873,0.0,74.94,22.14,2.0,0.553,0.9,-1.0,0.23033333333333336,,2.273,101.139,-22.84,0.0,-0.501,50.46,1.582,2.0,-1.0,0.96,4318.0,0.0,1.512,2.104,49.08,13.76
2015-01-03 03:00:00-05:00,-0.215,0.0,147.8,36.28,3.0,0.505,0.9,-1.0,0.12466666666666666,,1.5,101.1802,-22.84,0.0,-0.5,55.29,1.987,2.7,-1.0,1.333,4316.0,0.0,1.864,2.907,47.95,11.79
2015-01-03 04:00:00-05:00,1.909,0.0,105.3,24.1,2.15,1.55,2.6,-1.0,0.171,,2.26,101.1933,-22.84,0.0,-0.489,51.28,2.915,4.5,-1.0,2.647,4320.0,0.0,2.769,4.246,81.5,20.13
2015-01-03 05:00:00-05:00,1.836,0.0,87.3,22.7,3.0,2.163,4.1,-1.0,0.11666666666666668,,2.2,101.209,-22.83,0.0,-0.479,52.84,2.493,3.7,-1.0,2.469,4325.0,0.0,2.475,4.017,84.1,24.15
2015-01-03 06:00:00-05:00,2.105,0.0,100.5,25.15,3.0,2.072,3.9,-1.0,0.09000000000000001,,2.4,101.1638,-22.83,0.0,-0.463,54.76,1.975,3.5,-1.0,2.645,4324.0,0.0,3.161,4.935,65.76,44.89
2015-01-03 07:00:00-05:00,2.126,0.0,84.7,15.56,3.0,1.432,2.0,-1.0,0.09400000000000001,0.302,2.5,101.23,-22.82,0.0,-0.462,57.17,2.353,3.6,-1.0,2.624,4317.0,0.0,2.071,3.615,96.9,23.45
2015-01-03 08:00:00-05:00,1.145,0.0,58.63,14.28,2.0,0.898,1.1,-1.0,7.630666666666667,11.13,1.8,101.291,-22.82,0.0,7.232,69.95,1.933,2.8,-1.0,1.563,4320.0,2.0,1.362,2.372,104.5,40.34
2015-01-03 09:00:00-05:00,1.204,1.0,111.4,21.29,2.0,1.487,2.7,-1.0,26.99,4.207,1.393,101.31,-22.81,0.0,28.21,77.11,2.47,3.5,-1.0,1.408,4314.0,0.0,2.197,3.806,107.2,51.14
2015-01-03 10:00:00-05:00,1.394,2.0,70.46,14.48,2.483,1.785,2.9,-1.0,27.843333333333334,2.781,1.6,101.29,-22.81,0.0,29.01,82.8,1.958,3.3,-1.0,1.764,4321.0,0.0,3.15,4.495,98.6,54.38
2015-01-03 11:00:00-05:00,1.97,4.0,104.8,16.67,2.017,1.312,2.0,-1.0,54.156666666666666,2.264,1.83,101.17,-22.81,0.0,57.54,84.2,3.177,4.6,-1.0,1.934,4314.0,0.0,2.713,4.686,92.5,34.08
2015-01-03 12:00:00-05:00,2.417,2.0,258.3,52.03,2.017,0.493,0.9,-1.0,60.82999999999999,2.095,2.425,101.1123,-22.8,0.0,67.5,87.0,0.72,1.7,-1.0,2.539,4331.0,0.0,0.985,1.588,224.2,54.35
2015-01-03 13:00:00-05:00,2.495,3.0,109.3,26.86,2.15,1.657,2.8,-1.0,56.300000000000004,2.154,2.522,100.95,-22.8,0.0,60.28,86.5,3.905,5.5,-1.0,2.472,4329.0,0.0,2.852,4.858,126.3,29.66
2015-01-03 14:00:00-05:00,2.467,3.0,82.8,24.36,2.65,1.24,2.5,-1.0,75.12333333333333,2.481,2.598,100.8,-22.79,0.0,83.2,89.2,1.465,2.2,-1.0,3.037,4335.0,0.0,2.926,4.399,70.59,29.67
2015-01-03 15:00:00-05:00,2.749,2.0,72.27,21.51,2.983,0.705,1.3,-1.0,31.25666666666667,3.349,2.765,100.75,-22.79,0.0,32.4,90.2,0.892,2.0,-1.0,2.767,4334.0,0.0,0.941,2.047,12.04,90.9
2015-01-03 16:00:00-05:00,2.577,1.0,81.9,27.29,2.517,0.877,1.9,-1.0,9.213333333333333,6.252,2.8,100.71,-22.79,0.0,10.67,90.1,1.217,1.9,-1.0,2.741,4340.0,0.0,0.974,1.683,113.5,51.75
2015-01-03 17:00:00-05:00,2.41,0.0,104.0,24.24,2.983,1.495,2.7,-1.0,0.614,49.21,2.6,100.59,-22.78,0.0,-0.248,90.7,1.75,4.1,-1.0,2.713,4347.0,0.0,1.676,3.079,117.3,45.07
2015-01-03 18:00:00-05:00,2.503,0.0,103.8,32.06,2.15,1.192,1.8,-1.0,0.06133333333333333,,2.8,100.5,-22.78,0.0,-0.456,90.8,1.167,1.9,-1.0,2.649,4337.0,0.0,1.17,2.448,81.3,30.85
2015-01-03 19:00:00-05:00,2.749,0.0,55.31,59.59,2.667,0.172,0.4,-1.0,0.10499999999999998,,2.9,100.4718,-22.77,0.0,-0.458,91.4,0.725,1.3,-1.0,2.751,4343.0,0.0,0.796,1.511,126.5,57.11
2015-01-03 20:00:00-05:00,2.81,0.0,261.4,12.66,2.65,1.312,2.2,-1.0,0.057999999999999996,,2.7,100.3782,-22.77,0.0,-0.458,92.0,1.128,1.3,-1.0,2.835,4338.0,0.0,1.267,1.951,0.263,26.88
2015-01-03 21:00:00-05:00,2.841,0.0,41.93,21.43,2.017,1.048,1.6,-1.0,0.076,,2.7,100.1985,-22.77,0.0,-0.458,92.4,1.6,1.8,-1.0,3.04,4352.0,0.0,2.084,2.64,29.4,13.96
2015-01-03 22:00:00-05:00,3.081,0.0,270.8,20.5,3.0,0.677,1.0,-1.0,0.082,,2.9,100.1167,-22.76,0.0,-0.458,92.5,1.053,1.5,-1.0,3.117,4345.0,0.0,0.823,1.626,245.6,89.6
2015-01-03 23:00:00-05:00,3.405,0.0,165.0,30.56,3.0,0.952,1.9,-1.0,0.09100000000000001,,3.2,100.0585,-22.76,0.0,-0.458,92.8,1.895,3.5,-1.0,3.33,4360.0,0.0,1.566,2.353,180.6,11.51
2015-01-04 00:00:00-05:00,3.644,0.0,174.5,16.38,2.0,1.093,1.9,-1.0,0.09033333333333333,,3.537,99.92,-22.75,0.0,-0.458,92.3,2.335,4.0,-1.0,3.734,4355.0,0.0,2.209,3.768,184.1,15.26
2015-01-04 01:00:00-05:00,4.356,0.0,229.5,52.56,2.0,0.955,2.0,-1.0,0.06666666666666667,,4.1,99.80733,-22.75,0.0,-0.458,92.1,3.29,4.8,-1.0,4.138,4351.0,0.0,3.942,6.312,181.1,14.76
2015-01-04 02:00:00-05:00,4.822,0.0,207.9,17.8,2.0,1.177,2.0,-1.0,0.06533333333333331,,4.6,99.726,-22.74,0.0,-0.458,92.8,2.915,4.2,-1.0,4.687,4359.0,0.0,2.828,4.17,194.7,9.17
2015-01-04 03:00:00-05:00,5.263,0.0,238.7,21.01,2.0,1.542,2.2,-1.0,0.06699999999999999,,4.9,99.69783,-22.74,0.0,-0.458,92.9,2.32,3.4,-1.0,5.03,4348.0,0.0,2.165,3.634,205.7,14.85
2015-01-04 04:00:00-05:00,5.39,0.0,287.0,36.57,2.0,0.828,1.9,-1.0,0.06766666666666667,,5.278,99.6435,-22.73,0.0,-0.458,93.0,2.658,3.1,-1.0,5.476,4354.0,0.0,2.457,3.5,199.9,19.13
2015-01-04 05:00:00-05:00,6.301,0.0,242.8,19.79,2.0,1.765,2.8,-1.0,0.06766666666666667,,5.9,99.602,-22.73,0.0,-0.458,93.1,2.878,3.5,-1.0,5.973,4360.0,0.0,3.139,4.992,206.7,48.65
2015-01-04 06:00:00-05:00,6.429,0.0,161.1,54.16,2.0,0.867,2.2,-1.0,0.027333333333333338,,6.3,99.53016,-22.73,0.0,-0.458,93.2,2.093,2.6,-1.0,6.416,4356.0,0.0,1.805,2.62,180.9,17.69
2015-01-04 07:00:00-05:00,6.581,0.0,221.8,31.84,2.667,1.187,1.8,-1.0,-0.008666666666666675,0.278,6.5,99.50333,-22.72,0.0,-0.458,93.4,3.155,4.3,-1.0,6.695,4356.0,0.0,3.109,5.336,189.2,12.01
2015-01-04 08:00:00-05:00,7.12,0.0,233.8,65.36,2.0,0.798,1.8,-1.0,8.836666666666666,11.13,6.9,99.41866,-22.72,0.0,8.28,93.1,3.862,4.8,-1.0,7.012,4344.0,0.0,3.143,5.069,185.0,14.93
2015-01-04 09:00:00-05:00,7.667,0.0,243.7,51.9,2.817,1.487,3.5,-1.0,21.076666666666668,4.202,7.6,99.30417,-22.71,0.0,22.66,93.5,3.47,5.3,-1.0,7.659,4356.0,0.0,2.857,5.547,176.8,17.44
2015-01-04 10:00:00-05:00,8.93,1.0,253.2,63.59,2.0,0.683,1.3,-1.0,23.636666666666667,2.776,8.6,99.20316,-22.71,0.0,24.64,93.6,4.35,6.0,-1.0,8.82,4340.0,0.0,3.912,5.489,176.5,9.64
2015-01-04 11:00:00-05:00,9.99,2.0,269.7,49.13,2.0,0.887,1.4,-1.0,60.50666666666667,2.259,9.82,99.03566,-22.7,0.0,65.44,93.1,2.267,4.2,-1.0,9.94,4358.0,0.0,1.95,4.284,152.8,48.39
2015-01-04 12:00:00-05:00,12.94,8.0,296.7,31.78,2.0,1.262,2.6,-1.0,205.86666666666665,2.088,12.4,99.02966,-22.7,0.0,221.4,86.0,4.953,9.9,-1.0,12.69,4354.0,0.0,4.268,11.44,199.4,18.31
2015-01-04 13:00:00-05:00,14.35,6.0,219.2,30.57,2.0,2.78,7.4,-1.0,58.803333333333335,2.146,13.9,98.91283,-22.7,0.0,63.57,79.87,7.06,10.3,-1.0,13.98,4345.0,0.0,5.603,10.04,212.9,45.07
2015-01-04 14:00:00-05:00,15.23,3.0,240.8,28.01,2.0,3.25,6.3,-1.0,61.79,2.468,14.9,98.85683,-22.69,0.0,66.39,76.39,8.27,10.9,-1.0,14.94,4342.0,0.0,7.608,12.01,212.2,32.88
2015-01-04 15:00:00-05:00,15.95,2.0,260.5,49.54,2.0,1.728,2.9,-1.0,32.69333333333333,3.323,15.7,98.79183,-22.69,0.0,35.79,74.27,5.153,10.7,-1.0,15.65,4354.0,0.0,4.677,12.82,199.8,13.95
2015-01-04 16:00:00-05:00,16.16,2.0,206.7,31.09,2.0,1.355,2.5,-1.0,28.043333333333333,6.157,16.0,98.72583,-22.68,0.0,30.15,74.91,7.273,9.8,-1.0,15.99,4336.0,0.0,6.42,9.49,200.9,18.91
2015-01-04 17:00:00-05:00,15.78,0.0,230.1,37.85,2.0,1.805,3.5,-1.0,1.6836666666666666,45.47,15.69,98.72667,-22.68,0.0,0.602,77.56,3.177,4.9,-1.0,15.7,4358.0,0.0,3.377,4.476,201.5,7.671
2015-01-04 18:00:00-05:00,14.83,0.0,272.0,33.62,2.0,0.882,2.3,-1.0,0.05133333333333332,,14.8,98.798,-22.67,0.0,-0.457,80.5,5.167,6.6,-1.0,14.96,4347.0,0.0,4.817,6.924,286.0,17.32
2015-01-04 19:00:00-05:00,14.14,0.0,276.2,24.09,2.0,3.257,6.6,-1.0,0.072,,14.21,98.957,-22.67,0.0,-0.462,75.2,7.637,12.3,-1.0,14.13,4346.0,0.0,5.797,11.38,292.5,38.2
2015-01-04 20:00:00-05:00,12.07,0.0,251.0,23.85,2.0,3.25,7.9,-1.0,0.03866666666666666,,11.91,99.113,-22.66,0.0,-0.458,77.89,6.977,9.5,-1.0,12.25,4336.0,0.0,6.426,10.35,295.3,33.84
2015-01-04 21:00:00-05:00,11.92,0.0,254.0,25.48,2.0,3.827,6.2,-1.0,0.10566666666666664,,12.0,99.22816,-22.66,0.0,-0.484,54.13,13.2,18.1,-1.0,12.05,4351.0,0.0,11.33,18.86,282.7,33.0
2015-01-04 22:00:00-05:00,10.58,0.0,257.2,24.09,2.0,2.967,5.2,-1.0,0.09500000000000001,,10.7,99.34316,-22.65,0.0,-0.51,56.2,9.42,13.4,-1.0,10.7,4319.0,0.0,7.154,15.03,284.8,30.9
2015-01-04 23:00:00-05:00,9.22,0.0,269.5,24.44,2.0,3.35,6.1,-1.0,0.007000000000000006,,9.2,99.48583,-22.65,0.0,-0.542,54.97,6.257,7.4,-1.0,9.16,4342.0,0.0,6.829,9.62,286.2,28.57
2015-01-05 00:00:00-05:00,7.739,0.0,272.2,18.23,2.333,1.808,3.7,-1.0,0.05566666666666664,,7.9,99.613,-22.65,0.0,-0.54,49.55,6.557,8.5,-1.0,7.862,4341.0,0.0,5.065,8.41,286.0,22.98
2015-01-05 01:00:00-05:00,6.441,0.0,257.2,18.73,2.483,3.073,5.9,-1.0,0.0676666666666667,,6.502,99.67333,-22.64,0.0,-0.55,50.1,12.29,15.3,-1.0,6.459,4326.0,0.0,12.23,18.17,286.3,16.56
2015-01-05 02:00:00-05:00,5.543,0.0,268.9,23.5,2.0,4.075,7.3,-1.0,-0.02466666666666667,,5.6,99.74916,-22.64,0.0,-0.551,51.86,9.03,13.0,-1.0,5.653,4329.0,0.0,7.679,11.93,283.6,25.29
2015-01-05 03:00:00-05:00,5.167,0.0,251.2,24.48,3.0,2.453,4.1,-1.0,0.06799999999999999,,5.1,99.83483,-22.63,0.0,-0.543,51.78,8.18,11.7,-1.0,5.154,4356.0,0.0,8.19,12.83,309.7,23.32
2015-01-05 04:00:00-05:00,4.431,0.0,267.8,27.85,3.0,4.463,7.9,-1.0,0.06899999999999999,,4.5,99.83299,-22.63,0.0,-0.555,49.96,13.23,17.1,-1.0,4.464,4333.0,0.0,11.46,18.24,286.5,14.88
2015-01-05 05:00:00-05:00,3.878,0.0,258.3,27.9,2.983,3.987,7.0,-1.0,0.06699999999999999,,3.9,99.90333,-22.62,0.0,-0.546,51.35,8.53,10.5,-1.0,3.912,4319.0,0.0,8.49,12.77,298.8,28.45
2015-01-05 06:00:00-05:00,3.555,0.0,262.8,27.57,3.0,3.277,5.6,-1.0,0.06733333333333334,,3.612,100.0995,-22.62,0.0,-0.549,49.66,8.31,10.1,-1.0,3.568,4329.0,0.0,6.447,12.77,275.8,31.67
2015-01-05 07:00:00-05:00,3.068,0.0,267.7,18.95,3.0,3.825,6.5,-1.0,0.13133333333333333,0.263,3.1,100.189,-22.61,0.0,-0.551,46.06,9.17,15.9,-1.0,3.07,4328.0,0.0,8.22,17.0,305.1,31.6
2015-01-05 08:00:00-05:00,2.553,1.0,253.7,18.06,3.0,2.695,4.6,-1.0,32.39666666666667,11.12,2.5,100.3183,-22.61,0.0,19.95,46.99,7.772,10.2,-1.0,2.53,4313.0,0.0,7.89,10.79,293.9,13.78
